loja,origem_extracao,tipo_busca,prioridade_busca,busca_valor,ean,nome,marca,preco,link,status_busca,score_match,ean_entrada,nome_entrada,marca_entrada
cotodigital_ar,api,ean,1,7613287488510,7613287488510,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7613287488510,nao_indexado_na_busca,100,7613287488510,,
cotodigital_ar,api,ean,1,7796613002083,7796613002083,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613002083,nao_indexado_na_busca,100,7796613002083,,
cotodigital_ar,api,ean,1,7796613002083,7796613002083,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613002083,nao_indexado_na_busca,100,7796613002083,,
cotodigital_ar,api,ean,1,7790170902008,7790170902008,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790170902008,nao_indexado_na_busca,100,7790170902008,,
cotodigital_ar,api,ean,1,7790170902008,7790170902008,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790170902008,nao_indexado_na_busca,100,7790170902008,,
cotodigital_ar,api,ean,1,7790150006375,7790150006375,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790150006375,nao_indexado_na_busca,100,7790150006375,,
cotodigital_ar,api,ean,1,7790150006351,7790150006351,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790150006351,nao_indexado_na_busca,100,7790150006351,,
cotodigital_ar,api,ean,1,7790150006375,7790150006375,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790150006375,nao_indexado_na_busca,100,7790150006375,,
cotodigital_ar,api,ean,1,7790550000171,7790550000171,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790550000171,nao_indexado_na_busca,100,7790550000171,,
cotodigital_ar,api,ean,1,7790550000171,7790550000171,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790550000171,nao_indexado_na_busca,100,7790550000171,,
cotodigital_ar,api,ean,1,7790150006351,7790150006351,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790150006351,nao_indexado_na_busca,100,7790150006351,,
cotodigital_ar,api,ean,1,7790550000164,7790550000164,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790550000164,nao_indexado_na_busca,100,7790550000164,,
cotodigital_ar,api,ean,1,7790550000164,7790550000164,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790550000164,nao_indexado_na_busca,100,7790550000164,,
cotodigital_ar,api,ean,1,7793360131516,7793360131516,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793360131516,nao_indexado_na_busca,100,7793360131516,,
cotodigital_ar,api,ean,1,7793360131516,7793360131516,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793360131516,nao_indexado_na_busca,100,7793360131516,,
cotodigital_ar,api,ean,1,7795184006001,7795184006001,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7795184006001,nao_indexado_na_busca,100,7795184006001,,
cotodigital_ar,api,ean,1,7795184006001,7795184006001,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7795184006001,nao_indexado_na_busca,100,7795184006001,,
cotodigital_ar,api,ean,1,7795184119756,7795184119756,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7795184119756,nao_indexado_na_busca,100,7795184119756,,
cotodigital_ar,api,ean,1,7795184119756,7795184119756,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7795184119756,nao_indexado_na_busca,100,7795184119756,,
cotodigital_ar,api,ean,1,7790360720115,7790360720115,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790360720115,nao_indexado_na_busca,100,7790360720115,,
cotodigital_ar,api,ean,1,7790360720115,7790360720115,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790360720115,nao_indexado_na_busca,100,7790360720115,,
cotodigital_ar,api,ean,1,7790070432964,7790070432964,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070432964,nao_indexado_na_busca,100,7790070432964,,
cotodigital_ar,api,ean,1,7790070432964,7790070432964,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070432964,nao_indexado_na_busca,100,7790070432964,,
cotodigital_ar,api,ean,1,7790070432490,7790070432490,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070432490,nao_indexado_na_busca,100,7790070432490,,
cotodigital_ar,api,ean,1,7790070432490,7790070432490,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070432490,nao_indexado_na_busca,100,7790070432490,,
cotodigital_ar,api,ean,1,7798004727537,7798004727537,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798004727537,nao_indexado_na_busca,100,7798004727537,,
cotodigital_ar,api,ean,1,7798004727537,7798004727537,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798004727537,nao_indexado_na_busca,100,7798004727537,,
cotodigital_ar,api,ean,1,7798004727544,7798004727544,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798004727544,nao_indexado_na_busca,100,7798004727544,,
cotodigital_ar,api,ean,1,7798004727544,7798004727544,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798004727544,nao_indexado_na_busca,100,7798004727544,,
cotodigital_ar,api,ean,1,7790580138738,7790580138738,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790580138738,nao_indexado_na_busca,100,7790580138738,,
cotodigital_ar,api,ean,1,7790580138738,7790580138738,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790580138738,nao_indexado_na_busca,100,7790580138738,,
cotodigital_ar,api,ean,1,7796613007897,7796613007897,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613007897,nao_indexado_na_busca,100,7796613007897,,
cotodigital_ar,api,ean,1,7796613007897,7796613007897,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613007897,nao_indexado_na_busca,100,7796613007897,,
cotodigital_ar,api,ean,1,7796613016004,7796613016004,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613016004,nao_indexado_na_busca,100,7796613016004,,
cotodigital_ar,api,ean,1,7796613016004,7796613016004,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613016004,nao_indexado_na_busca,100,7796613016004,,
cotodigital_ar,api,ean,1,8445290993021,8445290993021,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=8445290993021,nao_indexado_na_busca,100,8445290993021,,
cotodigital_ar,api,ean,1,8445290993021,8445290993021,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=8445290993021,nao_indexado_na_busca,100,8445290993021,,
cotodigital_ar,api,ean,1,7794520421300,7794520421300,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794520421300,nao_indexado_na_busca,100,7794520421300,,
cotodigital_ar,api,ean,1,7794520421300,7794520421300,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794520421300,nao_indexado_na_busca,100,7794520421300,,
cotodigital_ar,api,ean,1,7790310985397,7790310985397,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790310985397,nao_indexado_na_busca,100,7790310985397,,
cotodigital_ar,api,ean,1,7790310985397,7790310985397,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790310985397,nao_indexado_na_busca,100,7790310985397,,
cotodigital_ar,api,ean,1,7798151950024,7798151950024,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798151950024,nao_indexado_na_busca,100,7798151950024,,
cotodigital_ar,api,ean,1,7790310985533,7790310985533,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790310985533,nao_indexado_na_busca,100,7790310985533,,
cotodigital_ar,api,ean,1,7798151950024,7798151950024,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798151950024,nao_indexado_na_busca,100,7798151950024,,
cotodigital_ar,api,ean,1,7790310985533,7790310985533,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790310985533,nao_indexado_na_busca,100,7790310985533,,
cotodigital_ar,api,ean,1,7796613004469,7796613004469,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613004469,nao_indexado_na_busca,100,7796613004469,,
cotodigital_ar,api,ean,1,7796613004469,7796613004469,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613004469,nao_indexado_na_busca,100,7796613004469,,
cotodigital_ar,api,ean,1,7790310985519,7790310985519,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790310985519,nao_indexado_na_busca,100,7790310985519,,
cotodigital_ar,api,ean,1,7790310985519,7790310985519,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790310985519,nao_indexado_na_busca,100,7790310985519,,
cotodigital_ar,api,ean,1,7794520869157,7794520869157,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794520869157,nao_indexado_na_busca,100,7794520869157,,
cotodigital_ar,api,ean,1,7794520869157,7794520869157,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794520869157,nao_indexado_na_busca,100,7794520869157,,
cotodigital_ar,api,ean,1,7790072002080,7790072002080,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790072002080,nao_indexado_na_busca,100,7790072002080,,
cotodigital_ar,api,ean,1,7790072001014,7790072001014,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790072001014,nao_indexado_na_busca,100,7790072001014,,
cotodigital_ar,api,ean,1,7792900000138,7792900000138,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792900000138,nao_indexado_na_busca,100,7792900000138,,
cotodigital_ar,api,ean,1,7790072001014,7790072001014,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790072001014,nao_indexado_na_busca,100,7790072001014,,
cotodigital_ar,api,ean,1,7790072002080,7790072002080,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790072002080,nao_indexado_na_busca,100,7790072002080,,
cotodigital_ar,api,ean,1,7792900000138,7792900000138,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792900000138,nao_indexado_na_busca,100,7792900000138,,
cotodigital_ar,api,ean,1,7792900000428,7792900000428,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792900000428,nao_indexado_na_busca,100,7792900000428,,
cotodigital_ar,api,ean,1,7792900000428,7792900000428,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792900000428,nao_indexado_na_busca,100,7792900000428,,
cotodigital_ar,api,ean,1,7792900092706,7792900092706,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792900092706,nao_indexado_na_busca,100,7792900092706,,
cotodigital_ar,api,ean,1,7792900092706,7792900092706,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792900092706,nao_indexado_na_busca,100,7792900092706,,
cotodigital_ar,api,ean,1,7790950135992,7790950135992,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790950135992,nao_indexado_na_busca,100,7790950135992,,
cotodigital_ar,api,ean,1,7790950135992,7790950135992,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790950135992,nao_indexado_na_busca,100,7790950135992,,
cotodigital_ar,api,ean,1,7790950138870,7790950138870,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790950138870,nao_indexado_na_busca,100,7790950138870,,
cotodigital_ar,api,ean,1,7790950138870,7790950138870,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790950138870,nao_indexado_na_busca,100,7790950138870,,
cotodigital_ar,api,ean,1,7790950000160,7790950000160,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790950000160,nao_indexado_na_busca,100,7790950000160,,
cotodigital_ar,api,ean,1,7790950000160,7790950000160,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790950000160,nao_indexado_na_busca,100,7790950000160,,
cotodigital_ar,api,ean,1,7790950131918,7790950131918,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790950131918,nao_indexado_na_busca,100,7790950131918,,
cotodigital_ar,api,ean,1,7790950131918,7790950131918,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790950131918,nao_indexado_na_busca,100,7790950131918,,
cotodigital_ar,api,ean,1,7891136052000,7891136052000,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7891136052000,nao_indexado_na_busca,100,7891136052000,,
cotodigital_ar,api,ean,1,7891136052000,7891136052000,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7891136052000,nao_indexado_na_busca,100,7891136052000,,
cotodigital_ar,api,ean,1,7790290000523,7790290000523,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790290000523,nao_indexado_na_busca,100,7790290000523,,
cotodigital_ar,api,ean,1,7790290000523,7790290000523,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790290000523,nao_indexado_na_busca,100,7790290000523,,
cotodigital_ar,api,ean,1,7790290001179,7790290001179,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790290001179,nao_indexado_na_busca,100,7790290001179,,
cotodigital_ar,api,ean,1,7790290001179,7790290001179,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790290001179,nao_indexado_na_busca,100,7790290001179,,
cotodigital_ar,api,ean,1,7790290101602,7790290101602,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790290101602,nao_indexado_na_busca,100,7790290101602,,
cotodigital_ar,api,ean,1,7790290101602,7790290101602,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790290101602,nao_indexado_na_busca,100,7790290101602,,
cotodigital_ar,api,ean,1,7790290101473,7790290101473,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790290101473,nao_indexado_na_busca,100,7790290101473,,
cotodigital_ar,api,ean,1,7790290101473,7790290101473,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790290101473,nao_indexado_na_busca,100,7790290101473,,
cotodigital_ar,api,ean,1,7791200200552,7791200200552,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791200200552,nao_indexado_na_busca,100,7791200200552,,
cotodigital_ar,api,ean,1,7791200200552,7791200200552,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791200200552,nao_indexado_na_busca,100,7791200200552,,
cotodigital_ar,api,ean,1,7791250002267,7791250002267,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791250002267,nao_indexado_na_busca,100,7791250002267,,
cotodigital_ar,api,ean,1,7791250002267,7791250002267,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791250002267,nao_indexado_na_busca,100,7791250002267,,
cotodigital_ar,api,ean,1,7791250001345,7791250001345,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791250001345,nao_indexado_na_busca,100,7791250001345,,
cotodigital_ar,api,ean,1,7791250001345,7791250001345,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791250001345,nao_indexado_na_busca,100,7791250001345,,
cotodigital_ar,api,ean,1,7791250001871,7791250001871,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791250001871,nao_indexado_na_busca,100,7791250001871,,
cotodigital_ar,api,ean,1,7791250001871,7791250001871,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791250001871,nao_indexado_na_busca,100,7791250001871,,
cotodigital_ar,api,ean,1,7790154000027,7790154000027,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790154000027,nao_indexado_na_busca,100,7790154000027,,
cotodigital_ar,api,ean,1,7790154000027,7790154000027,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790154000027,nao_indexado_na_busca,100,7790154000027,,
cotodigital_ar,api,ean,1,7792716000025,7792716000025,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792716000025,nao_indexado_na_busca,100,7792716000025,,
cotodigital_ar,api,ean,1,7792316000036,7792316000036,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792316000036,nao_indexado_na_busca,100,7792316000036,,
cotodigital_ar,api,ean,1,7792316000036,7792316000036,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792316000036,nao_indexado_na_busca,100,7792316000036,,
cotodigital_ar,api,ean,1,7792716000025,7792716000025,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792716000025,nao_indexado_na_busca,100,7792716000025,,
cotodigital_ar,api,ean,1,7790119009942,7790119009942,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790119009942,nao_indexado_na_busca,100,7790119009942,,
cotodigital_ar,api,ean,1,7790119009942,7790119009942,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790119009942,nao_indexado_na_busca,100,7790119009942,,
cotodigital_ar,api,ean,1,7790975198613,7790975198613,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790975198613,nao_indexado_na_busca,100,7790975198613,,
cotodigital_ar,api,ean,1,7790975198613,7790975198613,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790975198613,nao_indexado_na_busca,100,7790975198613,,
cotodigital_ar,api,ean,1,7791670027642,7791670027642,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791670027642,nao_indexado_na_busca,100,7791670027642,,
cotodigital_ar,api,ean,1,7791670027642,7791670027642,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791670027642,nao_indexado_na_busca,100,7791670027642,,
cotodigital_ar,api,ean,1,7791560040126,7791560040126,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791560040126,nao_indexado_na_busca,100,7791560040126,,
cotodigital_ar,api,ean,1,7791560040126,7791560040126,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791560040126,nao_indexado_na_busca,100,7791560040126,,
cotodigital_ar,api,ean,1,7791250001529,7791250001529,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791250001529,nao_indexado_na_busca,100,7791250001529,,
cotodigital_ar,api,ean,1,7791250001529,7791250001529,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791250001529,nao_indexado_na_busca,100,7791250001529,,
cotodigital_ar,api,ean,1,7790070761026,7790070761026,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070761026,nao_indexado_na_busca,100,7790070761026,,
cotodigital_ar,api,ean,1,7790070761026,7790070761026,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070761026,nao_indexado_na_busca,100,7790070761026,,
cotodigital_ar,api,ean,1,7790154001338,7790154001338,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790154001338,nao_indexado_na_busca,100,7790154001338,,
cotodigital_ar,api,ean,1,7790154001338,7790154001338,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790154001338,nao_indexado_na_busca,100,7790154001338,,
cotodigital_ar,api,ean,1,7792716000230,7792716000230,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792716000230,nao_indexado_na_busca,100,7792716000230,,
cotodigital_ar,api,ean,1,7790119010474,7790119010474,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790119010474,nao_indexado_na_busca,100,7790119010474,,
cotodigital_ar,api,ean,1,7792716000230,7792716000230,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792716000230,nao_indexado_na_busca,100,7792716000230,,
cotodigital_ar,api,ean,1,7790119010474,7790119010474,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790119010474,nao_indexado_na_busca,100,7790119010474,,
cotodigital_ar,api,ean,1,7790119002370,7790119002370,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790119002370,nao_indexado_na_busca,100,7790119002370,,
cotodigital_ar,api,ean,1,7790119002370,7790119002370,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790119002370,nao_indexado_na_busca,100,7790119002370,,
cotodigital_ar,api,ean,1,7790154000652,7790154000652,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790154000652,nao_indexado_na_busca,100,7790154000652,,
cotodigital_ar,api,ean,1,7790154000652,7790154000652,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790154000652,nao_indexado_na_busca,100,7790154000652,,
cotodigital_ar,api,ean,1,7790154000669,7790154000669,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790154000669,nao_indexado_na_busca,100,7790154000669,,
cotodigital_ar,api,ean,1,7790154000669,7790154000669,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790154000669,nao_indexado_na_busca,100,7790154000669,,
cotodigital_ar,api,ean,1,7792716930513,7792716930513,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792716930513,nao_indexado_na_busca,100,7792716930513,,
cotodigital_ar,api,ean,1,7792716930513,7792716930513,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792716930513,nao_indexado_na_busca,100,7792716930513,,
cotodigital_ar,api,ean,1,7792716246508,7792716246508,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792716246508,nao_indexado_na_busca,100,7792716246508,,
cotodigital_ar,api,ean,1,7792716246508,7792716246508,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792716246508,nao_indexado_na_busca,100,7792716246508,,
cotodigital_ar,api,ean,1,7792716001015,7792716001015,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792716001015,nao_indexado_na_busca,100,7792716001015,,
cotodigital_ar,api,ean,1,7792716001015,7792716001015,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792716001015,nao_indexado_na_busca,100,7792716001015,,
cotodigital_ar,api,ean,1,7790119009881,7790119009881,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790119009881,nao_indexado_na_busca,100,7790119009881,,
cotodigital_ar,api,ean,1,7790119009881,7790119009881,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790119009881,nao_indexado_na_busca,100,7790119009881,,
cotodigital_ar,api,ean,1,7790119002509,7790119002509,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790119002509,nao_indexado_na_busca,100,7790119002509,,
cotodigital_ar,api,ean,1,7790119002509,7790119002509,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790119002509,nao_indexado_na_busca,100,7790119002509,,
cotodigital_ar,api,ean,1,7792316001019,7792316001019,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792316001019,nao_indexado_na_busca,100,7792316001019,,
cotodigital_ar,api,ean,1,7792316001019,7792316001019,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7792316001019,nao_indexado_na_busca,100,7792316001019,,
cotodigital_ar,api,ean,1,7791540053184,7791540053184,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791540053184,nao_indexado_na_busca,100,7791540053184,,
cotodigital_ar,api,ean,1,7791540053184,7791540053184,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791540053184,nao_indexado_na_busca,100,7791540053184,,
cotodigital_ar,api,ean,1,7790240042108,7790240042108,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790240042108,nao_indexado_na_busca,100,7790240042108,,
