loja,ean,sku,nome,marca,precoDe,precoPor,oferta,desconto_percentual,print_tela_path,link
jumbo_ar,7622210795625,251547,Chocolate Milka Con Leche 20 Gr,Chocolate,"$ 1.800,00",,,,,https://www.jumbo.com.ar/7622210795625?_q=7622210795625&map=ft
jumbo_ar,7622210795908,251548,Chocolate Milka Oreo Blanco 20 Gr,Chocolate,"$ 1.800,00",,,,,https://www.jumbo.com.ar/7622210795908?_q=7622210795908&map=ft
jumbo_ar,7622210828606,251539,Chocolate Milka Oreo Lila Go 37 Gr,Chocolate,"$ 3.650,00",,,,,https://www.jumbo.com.ar/7622210828606?_q=7622210828606&map=ft
jumbo_ar,7622300424084,148377,Chocolate Shot Con Maní 170 Gr,Chocolate,"$ 11.350,00",,,,,https://www.jumbo.com.ar/7622300424084?_q=7622300424084&map=ft
jumbo_ar,7622300457303,24023,Alfajor Triple Milka Mousse Blanco 55 Gr,Alfajor,"$ 2.150,00",,,,,https://www.jumbo.com.ar/7622300457303?_q=7622300457303&map=ft
jumbo_ar,7622300724283,17942,Fideos Ave Maria Terrabusi X500 Gr,Fideos,"$ 1.200,00",,,,,https://www.jumbo.com.ar/7622300724283?_q=7622300724283&map=ft
jumbo_ar,7622300742584,42770,Alfajor Terrabusi Chocolate Clásico 300 Gr - 6 U,Alfajor,"$ 7.850,00",,,,,https://www.jumbo.com.ar/7622300742584?_q=7622300742584&map=ft
jumbo_ar,7622300742621,43456,Alfajor Terrabusi Blanco Glaseado 228 Gr - 6 U,Alfajor,"$ 7.150,00",,,,,https://www.jumbo.com.ar/7622300742621?_q=7622300742621&map=ft
jumbo_ar,7622300724306,17870,Fideos Municiones Terrabusi X500 Gr,Fideos,"$ 1.200,00",,,,,https://www.jumbo.com.ar/7622300724306?_q=7622300724306&map=ft
jumbo_ar,7622300742645,42451,Galletitas Dulces 115 Gr Terrabusi Duquesa,Galletitas,"$ 1.450,00",,,,,https://www.jumbo.com.ar/7622300742645?_q=7622300742645&map=ft
jumbo_ar,7622300742676,43240,Galletitas Dulces Lincoln Chocolate Terrabusi 153 Gr,Galletitas,"$ 1.800,00",,,,,https://www.jumbo.com.ar/7622300742676?_q=7622300742676&map=ft
jumbo_ar,7622300742935,43295,Oblea Clásica Rhodesia 4un - 22 Gr,Oblea,"$ 4.800,00",,,,,https://www.jumbo.com.ar/7622300742935?_q=7622300742935&map=ft
jumbo_ar,7622300742713,43297,Galletitas Dulces Lincoln Coco Terrabusi 153 Gr,Galletitas,"$ 1.850,00",,,,,https://www.jumbo.com.ar/7622300742713?_q=7622300742713&map=ft
jumbo_ar,7622300759490,18003,Alfajor Milka Simple Mousse 42 Gr Display - 6 U,Alfajor,"$ 8.650,00",,,,,https://www.jumbo.com.ar/7622300759490?_q=7622300759490&map=ft
jumbo_ar,7622300829728,29220,Galletitas Dulces Melba Rellenas Con Crema 120 Gr,Galletitas,"$ 1.500,00",,,,,https://www.jumbo.com.ar/7622300829728?_q=7622300829728&map=ft
jumbo_ar,7622300835620,41194,Alfajor Triple Milka Oreo 61 Gr,Alfajor,"$ 2.150,00",,,,,https://www.jumbo.com.ar/7622300835620?_q=7622300835620&map=ft
jumbo_ar,7622300844943,39334,"Chocolate Milka Relleno Dulce De Leche 67,5 Gr",Chocolate,"$ 6.000,00",,,,,https://www.jumbo.com.ar/7622300844943?_q=7622300844943&map=ft
jumbo_ar,7622300846565,41217,Chocolate Milka Relleno Dulce De Leche 135 Gr,Chocolate,"$ 11.350,00",,,,,https://www.jumbo.com.ar/7622300846565?_q=7622300846565&map=ft
jumbo_ar,7622300990114,25731,Chocolate Con Leche Milka 150 Gr,Chocolate,"$ 12.250,00",,,,,https://www.jumbo.com.ar/7622300990114?_q=7622300990114&map=ft
jumbo_ar,7622300990183,25806,Chocolate Milka Con Castañas 155 Gr,Chocolate,"$ 12.250,00",,,,,https://www.jumbo.com.ar/7622300990183?_q=7622300990183&map=ft
jumbo_ar,7622300990152,25834,Chocolate Milka Con Almendras 155 Gr,Chocolate,"$ 12.250,00",,,,,https://www.jumbo.com.ar/7622300990152?_q=7622300990152&map=ft
jumbo_ar,7622300990213,25826,Chocolate Milka Oreo Blanco 155 Gr,Chocolate,"$ 12.250,00",,,,,https://www.jumbo.com.ar/7622300990213?_q=7622300990213&map=ft
jumbo_ar,7640175740047,148860,Gin Bombay 750 Ml,Gin,"$ 45.850,00",,,,,https://www.jumbo.com.ar/7640175740047?_q=7640175740047&map=ft
jumbo_ar,7702010420313,239279,Jabón Líquido Avena 221 Ml Protex,Jabón,"$ 5.300,00",,,,,https://www.jumbo.com.ar/7702010420313?_q=7702010420313&map=ft
jumbo_ar,7702010420320,239276,Jabón Líquido Protex Aloe 221ml,Jabón,"$ 5.300,00",,,,,https://www.jumbo.com.ar/7702010420320?_q=7702010420320&map=ft
jumbo_ar,7702010631207,21967,Cepillo De Dientes Triple Acción 2 Un Colgate,Colgate,"$ 5.400,00",,,,,https://www.jumbo.com.ar/7702010631207?_q=7702010631207&map=ft
jumbo_ar,7702018037896,11343,Repuesto Mach3 Sensitive 4 Un Gilette,Repuesto,"$ 22.350,00",,,,,https://www.jumbo.com.ar/7702018037896?_q=7702018037896&map=ft
jumbo_ar,7702018053469,385560,Espuma De Afeitar Mentol 175 Gr Gilette,Espuma,"$ 9.300,00",,,,,https://www.jumbo.com.ar/7702018053469?_q=7702018053469&map=ft
jumbo_ar,7702018072392,26102,Maquina Simply Base X 2 Un Venus,Maquina,"$ 7.200,00",,,,,https://www.jumbo.com.ar/7702018072392?_q=7702018072392&map=ft
jumbo_ar,7702018072477,26099,Repuesto Original Aloe 2 Un Venus,Repuesto,"$ 10.800,00",,,,,https://www.jumbo.com.ar/7702018072477?_q=7702018072477&map=ft
jumbo_ar,7702018913664,45677,Antitranspirante En Gel Specialized Cool Wave 82 Gr Gillete,Antitranspirante,"$ 14.100,00",,,,,https://www.jumbo.com.ar/7702018913664?_q=7702018913664&map=ft
jumbo_ar,7702026194697,345479,Tampón Nosotras Digital Super X 8 U,Tampón,"$ 2.950,00",,,,,https://www.jumbo.com.ar/7702026194697?_q=7702026194697&map=ft
jumbo_ar,7702026194581,345478,Tampón Nosotras Digital Regular X 8 U,Tampón,"$ 2.950,00",,,,,https://www.jumbo.com.ar/7702026194581?_q=7702026194581&map=ft
jumbo_ar,7702026194703,345477,Tampón Nosotras Digital Mini X 8 U,Tampón,"$ 2.950,00",,,,,https://www.jumbo.com.ar/7702026194703?_q=7702026194703&map=ft
jumbo_ar,7702027042010,150228,Toallas Nosotras De Maternidad X 10 U,Toallas,"$ 7.150,00",,,,,https://www.jumbo.com.ar/7702027042010?_q=7702027042010&map=ft
jumbo_ar,7702031604143,14416,Spray Para Peinar Niños Gotas De Brillo  200 Ml Johnson Baby,Spray,"$ 6.750,00",,,,,https://www.jumbo.com.ar/7702031604143?_q=7702031604143&map=ft
jumbo_ar,7702031310914,297925,Crema Corporal Hydro Boost Water Gel 400 Ml Neutrogena,Crema,"$ 15.350,00",,,,,https://www.jumbo.com.ar/7702031310914?_q=7702031310914&map=ft
jumbo_ar,7702425543966,347664,Tampones Kotex  Medium 20,Tampones,"$ 9.350,00",,,,,https://www.jumbo.com.ar/7702425543966?_q=7702425543966&map=ft
jumbo_ar,7702425808041,354270,Tampones Kotex Medio 12,Tampones,"$ 6.300,00",,,,,https://www.jumbo.com.ar/7702425808041?_q=7702425808041&map=ft
jumbo_ar,7702425632189,3068191,Toallas Humedas Limpieza Diaria 112 Unidades Huggies,Toallas,"$ 10.050,00",,,,,https://www.jumbo.com.ar/7702425632189?_q=7702425632189&map=ft
jumbo_ar,7702425808058,354269,Tampones Kotex Super 12,Tampones,"$ 6.300,00",,,,,https://www.jumbo.com.ar/7702425808058?_q=7702425808058&map=ft
jumbo_ar,7702626204628,3070673,Quitamanchas Polvo Ropa Blanca 450 Grs Vanish,Quitamanchas,"$ 12.300,00",,,,,https://www.jumbo.com.ar/7702626204628?_q=7702626204628&map=ft
jumbo_ar,7702626214832,38402,Quitamanchas Vanish Polvo Blanco Repuesto 450g,Quitamanchas,"$ 10.750,00",,,,,https://www.jumbo.com.ar/7702626214832?_q=7702626214832&map=ft
jumbo_ar,7702626204178,3070672,Quitamanchas Polvo Ropa Color 450 Grs Vanish,Quitamanchas,"$ 12.300,00",,,,,https://www.jumbo.com.ar/7702626204178?_q=7702626204178&map=ft
jumbo_ar,7702626214825,38413,Quitamanchas Vanish Polvo Rosa Repuesto 450g,Quitamanchas,"$ 10.750,00",,,,,https://www.jumbo.com.ar/7702626214825?_q=7702626214825&map=ft
jumbo_ar,7702626217031,310721,Quitamanchas Vanish Polvo Rosa Repuesto 850g,Quitamanchas,"$ 17.666,00",,,,,https://www.jumbo.com.ar/7702626217031?_q=7702626217031&map=ft
jumbo_ar,7702626217048,310869,Quitamanchas Vanish Polvo Blanco Repuesto 850g,Quitamanchas,"$ 17.666,00",,,,,https://www.jumbo.com.ar/7702626217048?_q=7702626217048&map=ft
jumbo_ar,7702626219912,3071861,Detergente En Polvo X 1 Kg Finish Classic,Detergente,"$ 11.750,00",,,,,https://www.jumbo.com.ar/7702626219912?_q=7702626219912&map=ft
jumbo_ar,7790010002615,406567,Toallas Femeninas Adapt Plus Noche & Día X 8 Un Siempre Libre,Toallas,"$ 4.200,00",,,,,https://www.jumbo.com.ar/7790010002615?_q=7790010002615&map=ft
jumbo_ar,7790010002639,396195,Toallas Femeninas Adapt Suave Alas X 8 Un Siempre Libre,Ala,"$ 3.250,00",,,,,https://www.jumbo.com.ar/7790010002639?_q=7790010002639&map=ft
jumbo_ar,7790010002622,396201,Toallas Femeninas Adapt Plus X 32 Un Siempre Libre,Toallas,"$ 10.500,00",,,,,https://www.jumbo.com.ar/7790010002622?_q=7790010002622&map=ft
jumbo_ar,7790010002646,402159,Toallas Femeninas Adapt Plus Con Alas 16 Un Siempre Libre,Ala,"$ 5.800,00",,,,,https://www.jumbo.com.ar/7790010002646?_q=7790010002646&map=ft
jumbo_ar,7790010002653,401701,Toallas Femeninas Especial Suave X 8 Un Siempre Libre,Toallas,"$ 2.100,00",,,,,https://www.jumbo.com.ar/7790010002653?_q=7790010002653&map=ft
jumbo_ar,7790010002677,396208,Toallas Femeninas Adapt Plus Noche Y Día Suave Alas 16 Un Siempre Libre,Ala,"$ 7.700,00",,,,,https://www.jumbo.com.ar/7790010002677?_q=7790010002677&map=ft
jumbo_ar,7790010002691,406575,Toallas Femeninas Adapt Plus Sin Alas X 8 Un Siempre Libre,Ala,"$ 3.250,00",,,,,https://www.jumbo.com.ar/7790010002691?_q=7790010002691&map=ft
jumbo_ar,7790010002684,406587,Toallas Femeninas Especial Seca Con Alas 16 Un Siempre Libre,Ala,"$ 5.150,00",,,,,https://www.jumbo.com.ar/7790010002684?_q=7790010002684&map=ft
jumbo_ar,7790010002660,399695,Toallas Femeninas Especial Suave X 16 Un Siempre Libre,Toallas,"$ 4.150,00",,,,,https://www.jumbo.com.ar/7790010002660?_q=7790010002660&map=ft
jumbo_ar,7790010002707,401703,Toallas Femeninas Adapt Plus Noche Y Día Seca Con Alas 16 Un Siempre Libre,Ala,"$ 8.750,00",,,,,https://www.jumbo.com.ar/7790010002707?_q=7790010002707&map=ft
jumbo_ar,7790010002738,401702,Toallas Femeninas Adapt Plus Ultrafina Con Alas 16 Un Siempre Libre,Ala,"$ 7.000,00",,,,,https://www.jumbo.com.ar/7790010002738?_q=7790010002738&map=ft
jumbo_ar,7790010002721,401709,Toallas Femeninas Normal Suave Con Alas 16 Un Siempre Libre,Ala,"$ 5.900,00",,,,,https://www.jumbo.com.ar/7790010002721?_q=7790010002721&map=ft
jumbo_ar,7790010002714,399714,Toallas Femeninas Normal Suave Con Alas X 8 Un Siempre Libre,Ala,"$ 3.250,00",,,,,https://www.jumbo.com.ar/7790010002714?_q=7790010002714&map=ft
jumbo_ar,7790010002745,396199,Toallas Femeninas Adapt Plus Ultrafina X 32 Un Siempre Libre,Toallas,"$ 12.850,00",,,,,https://www.jumbo.com.ar/7790010002745?_q=7790010002745&map=ft
jumbo_ar,7790010002776,396203,Toallas Femeninas Tanga Suave Con Alas X 8 Un Siempre Libre,Ala,"$ 3.250,00",,,,,https://www.jumbo.com.ar/7790010002776?_q=7790010002776&map=ft
jumbo_ar,7790010002752,400879,Toallas Femeninas Adapt Plus Ultrafina X 8 Un Siempre Libre,Toallas,"$ 4.050,00",,,,,https://www.jumbo.com.ar/7790010002752?_q=7790010002752&map=ft
jumbo_ar,7790010002769,401705,Toallas Femeninas Especial Ultrafina X 8 Un Siempre Libre,Toallas,"$ 2.600,00",,,,,https://www.jumbo.com.ar/7790010002769?_q=7790010002769&map=ft
jumbo_ar,7790010002783,396211,Toallas Femeninas Adapt Plus Noche & Dia 32 Un Siempre Libre,Toallas,"$ 14.000,00",,,,,https://www.jumbo.com.ar/7790010002783?_q=7790010002783&map=ft
jumbo_ar,7790010002790,402154,Protectores Diarios Protección Largos 20 Un Carefree,Protectores,"$ 4.100,00",,,,,https://www.jumbo.com.ar/7790010002790?_q=7790010002790&map=ft
jumbo_ar,7790010002806,401707,Protectores Diarios Protección Largos X 60 Un Carefree,Protectores,"$ 9.842,00",,,,,https://www.jumbo.com.ar/7790010002806?_q=7790010002806&map=ft
jumbo_ar,7790010002813,399692,Protectores Diarios Todos Los Días Compact 20 Un Carefree,Protectores,"$ 2.650,00",,,,,https://www.jumbo.com.ar/7790010002813?_q=7790010002813&map=ft
jumbo_ar,7790010002820,403870,Protectores Diarios Carefree Todos Los Días X20 U,Protectores,"$ 3.650,00",,,,,https://www.jumbo.com.ar/7790010002820?_q=7790010002820&map=ft
jumbo_ar,7790010002837,403871,Protectores Diarios Carefree Todos Los Días X60 U,Protectores,"$ 8.850,00",,,,,https://www.jumbo.com.ar/7790010002837?_q=7790010002837&map=ft
jumbo_ar,7790010002844,401706,Protectores Diarios Todos Los Días X 100 Un Carefree,Protectores,"$ 14.250,00",,,,,https://www.jumbo.com.ar/7790010002844?_q=7790010002844&map=ft
jumbo_ar,7790010002875,406573,Protectores Diarios Protección X 20 Un Carefree,Protectores,"$ 3.650,00",,,,,https://www.jumbo.com.ar/7790010002875?_q=7790010002875&map=ft
jumbo_ar,7790010002851,406558,Protectores Diarios Todos Los Días Tanga X 20 Un,Protectores,"$ 4.100,00",,,,,https://www.jumbo.com.ar/7790010002851?_q=7790010002851&map=ft
jumbo_ar,7790010002868,401708,Protectores Diarios Todos Los Días Tanga  X 60 Un,Protectores,"$ 9.842,00",,,,,https://www.jumbo.com.ar/7790010002868?_q=7790010002868&map=ft
jumbo_ar,7790010002882,399690,Protectores Diarios Protección X 60 Un Carefree,Protectores,"$ 8.850,00",,,,,https://www.jumbo.com.ar/7790010002882?_q=7790010002882&map=ft
jumbo_ar,7790010002899,399707,Protectores Diarios Todos Los Días Compact X 80 Un Carefree,Protectores,"$ 8.250,00",,,,,https://www.jumbo.com.ar/7790010002899?_q=7790010002899&map=ft
jumbo_ar,7790010002929,410422,Colonia Baby Fresca Caricia 100 Ml Johnson's,Colonia,"$ 4.600,00",,,,,https://www.jumbo.com.ar/7790010002929?_q=7790010002929&map=ft
jumbo_ar,7790010002912,410421,Colonia Baby Fresca Caricia 200 Ml Johnson's,Colonia,"$ 7.800,00",,,,,https://www.jumbo.com.ar/7790010002912?_q=7790010002912&map=ft
jumbo_ar,7790010002905,401704,Protectores Diarios Protección Compact X 20 Un Carefree,Protectores,"$ 2.450,00",,,,,https://www.jumbo.com.ar/7790010002905?_q=7790010002905&map=ft
jumbo_ar,7790010002950,410420,Shampoo Para Niños Gotas De Brillo 200 Ml Johnson Baby,Shampoo,"$ 5.250,00",,,,,https://www.jumbo.com.ar/7790010002950?_q=7790010002950&map=ft
jumbo_ar,7790010002974,410418,Shampoo Para Niños Hidratación Intensa X 200 Ml Johnson's,Shampoo,"$ 6.050,00",,,,,https://www.jumbo.com.ar/7790010002974?_q=7790010002974&map=ft
jumbo_ar,7790010002981,410419,Shampoo Baby Hidratación Intensa 400 Ml Johnson's,Shampoo,"$ 9.550,00",,,,,https://www.jumbo.com.ar/7790010002981?_q=7790010002981&map=ft
jumbo_ar,7790010002967,410434,Shampoo Para Niños Gotas De Brillo 400 Ml Johnson Baby,Shampoo,"$ 9.650,00",,,,,https://www.jumbo.com.ar/7790010002967?_q=7790010002967&map=ft
jumbo_ar,7790010002998,410565,Shampoo Para Niños Rulos De Ensueño 200 Ml Johnson Baby,Shampoo,"$ 6.200,00",,,,,https://www.jumbo.com.ar/7790010002998?_q=7790010002998&map=ft
jumbo_ar,7790010003063,410433,Shampoo Para Bebé Cabello Claro 200 Ml Johnson Baby,Shampoo,"$ 6.750,00",,,,,https://www.jumbo.com.ar/7790010003063?_q=7790010003063&map=ft
jumbo_ar,7790010003087,410432,Shampoo Para Bebé Cabello Claro 750 Ml Johnson Baby,Shampoo,"$ 18.800,00",,,,,https://www.jumbo.com.ar/7790010003087?_q=7790010003087&map=ft
jumbo_ar,7790010003179,118639,Shampoo Para Bebé Original 400 Ml Johnson'S,Shampoo,"$ 11.050,00",,,,,https://www.jumbo.com.ar/7790010003179?_q=7790010003179&map=ft
jumbo_ar,7790010003193,410428,Jabón Líquido Para Bebé glicerina 200 Ml Johnson & Johnson,Jabón,"$ 5.450,00",,,,,https://www.jumbo.com.ar/7790010003193?_q=7790010003193&map=ft
jumbo_ar,7790010003209,410427,Acondicionador Para Niños Fragancia Prolongada  200 Ml Johnson´s,Acondicionador,"$ 6.050,00",,,,,https://www.jumbo.com.ar/7790010003209?_q=7790010003209&map=ft
jumbo_ar,7790010003216,410436,Acondicionador Para Niños Gotas De Brillo 200 Ml Johnson´s,Acondicionador,"$ 5.350,00",,,,,https://www.jumbo.com.ar/7790010003216?_q=7790010003216&map=ft
jumbo_ar,7790010003230,410426,Acondicionador Baby Hidratacion Intensa 200 Ml Johnson's,Acondicionador,"$ 6.200,00",,,,,https://www.jumbo.com.ar/7790010003230?_q=7790010003230&map=ft
jumbo_ar,7790010003247,410431,Acondicionador Para Bebé Cabello Claro 200 Ml Johnson´s,Acondicionador,"$ 6.750,00",,,,,https://www.jumbo.com.ar/7790010003247?_q=7790010003247&map=ft
jumbo_ar,7790010003254,410430,Acondicionador Para Bebé Cabello Claro 400 Ml Johnson´s,Acondicionador,"$ 11.100,00",,,,,https://www.jumbo.com.ar/7790010003254?_q=7790010003254&map=ft
jumbo_ar,7790010003261,410437,Acondicionador Para Bebé Original 200 Ml Johnson´s,Acondicionador,"$ 6.650,00",,,,,https://www.jumbo.com.ar/7790010003261?_q=7790010003261&map=ft
jumbo_ar,7790010003308,410423,Shampoo Baby Fragancia Prolongada 400 Ml Johnson's,Shampoo,"$ 9.550,00",,,,,https://www.jumbo.com.ar/7790010003308?_q=7790010003308&map=ft
jumbo_ar,7790010003278,410429,Acondicionador Para Bebé Original 400 Ml Johnson´s,Acondicionador,"$ 11.100,00",,,,,https://www.jumbo.com.ar/7790010003278?_q=7790010003278&map=ft
jumbo_ar,7790040003569,27711,Galletitas Rex Original 75 Gr,Galletitas,"$ 1.650,00",,,,,https://www.jumbo.com.ar/7790040003569?_q=7790040003569&map=ft
jumbo_ar,7790040003606,24343,Galletitas Kesitas 75 Gr,Galletitas,"$ 1.650,00",,,,,https://www.jumbo.com.ar/7790040003606?_q=7790040003606&map=ft
jumbo_ar,7790040116610,245419,Alfajor Negro Tofi 46 Gr,Alfajor,"$ 900,00",,,,,https://www.jumbo.com.ar/7790040116610?_q=7790040116610&map=ft
jumbo_ar,7790040116955,251413,Galletita Cofler Block X124gr,Galletita,"$ 1.800,00",,,,,https://www.jumbo.com.ar/7790040116955?_q=7790040116955&map=ft
jumbo_ar,7790040117143,240223,Alfajor Negro Tofi 276 Gr,Alfajor,"$ 5.900,00",,,,,https://www.jumbo.com.ar/7790040117143?_q=7790040117143&map=ft
jumbo_ar,7790040129764,348457,Alfajor Mini Bon O Bon 117 Grs,Alfajor,"$ 3.350,00",,,,,https://www.jumbo.com.ar/7790040129764?_q=7790040129764&map=ft
jumbo_ar,7790040132689,330022,Galleta Porteñitas 139 Gr,Galleta,"$ 1.350,00",,,,,https://www.jumbo.com.ar/7790040132689?_q=7790040132689&map=ft
jumbo_ar,7790040127944,308301,Galletita Cofler Cookies 120 Gr,Galletita,"$ 1.800,00",,,,,https://www.jumbo.com.ar/7790040127944?_q=7790040127944&map=ft
jumbo_ar,7790040132955,318823,Galletitas Hogareñas Salvado 600g,Galletitas,"$ 4.300,00",,,,,https://www.jumbo.com.ar/7790040132955?_q=7790040132955&map=ft
jumbo_ar,7790040132962,318821,Galletitas Salvado Hogareñas 200 Grs,Galletitas,"$ 1.550,00",,,,,https://www.jumbo.com.ar/7790040132962?_q=7790040132962&map=ft
jumbo_ar,7790040133235,330015,Galletita Mana Chocolate Y Vainilla  X152 Gr,Galletita,"$ 1.600,00",,,,,https://www.jumbo.com.ar/7790040133235?_q=7790040133235&map=ft
jumbo_ar,7790040133242,330016,Galletita Mana Vainilla Y Chocolate  X152 Gr,Galletita,"$ 1.650,00",,,,,https://www.jumbo.com.ar/7790040133242?_q=7790040133242&map=ft
jumbo_ar,7790040133266,320531,Galletita Mana Vainilla Y Frutilla X152 Gr,Galletita,"$ 1.650,00",,,,,https://www.jumbo.com.ar/7790040133266?_q=7790040133266&map=ft
jumbo_ar,7790040133471,330051,Galletitas Frambuesa Sonrisas 324 Gr,Galletitas,"$ 4.300,00",,,,,https://www.jumbo.com.ar/7790040133471?_q=7790040133471&map=ft
jumbo_ar,7790040133570,396983,Alfajor Minitorta Blanco Aguila X69g,Alfajor,"$ 2.050,00",,,,,https://www.jumbo.com.ar/7790040133570?_q=7790040133570&map=ft
jumbo_ar,7790040133488,330053,Galletitas Frambuesa Sonrisas 108 Gr,Galletitas,"$ 1.550,00",,,,,https://www.jumbo.com.ar/7790040133488?_q=7790040133488&map=ft
jumbo_ar,7790040133587,350364,Alfajor Minitorta Clasico Aguila 69 Gr,Alfajor,"$ 2.050,00",,,,,https://www.jumbo.com.ar/7790040133587?_q=7790040133587&map=ft
jumbo_ar,7790040133594,350366,Alfajor Minitorta Brownie Aguila 69 Gr,Alfajor,"$ 2.050,00",,,,,https://www.jumbo.com.ar/7790040133594?_q=7790040133594&map=ft
jumbo_ar,7790040135741,347836,Galletas Avena Y Pasas De Uva Cereal Mix 207 Gr,Galletas,"$ 2.300,00",,,,,https://www.jumbo.com.ar/7790040135741?_q=7790040135741&map=ft
jumbo_ar,7790040135765,347843,Galletas Cereal Mix Frutilla/chia X207g,Galletas,"$ 2.350,00",,,,,https://www.jumbo.com.ar/7790040135765?_q=7790040135765&map=ft
jumbo_ar,7790040135758,347834,Galletas Cereal Mix Semillas/chips X207g,Galletas,"$ 2.300,00",,,,,https://www.jumbo.com.ar/7790040135758?_q=7790040135758&map=ft
jumbo_ar,7790040136069,342131,Galletitas Hogareñas 7 Semillas x189 Grs,Galletitas,"$ 1.700,00",,,,,https://www.jumbo.com.ar/7790040136069?_q=7790040136069&map=ft
jumbo_ar,7790040136090,342121,Galletitas Hogareñas Mix De Cereal x 185 Grs,Galletitas,"$ 1.550,00",,,,,https://www.jumbo.com.ar/7790040136090?_q=7790040136090&map=ft
jumbo_ar,7790040136243,347928,Galletas Cereales Salvado Bagley 507 Gr,Bagley,"$ 4.250,00",,,,,https://www.jumbo.com.ar/7790040136243?_q=7790040136243&map=ft
jumbo_ar,7790040136250,347929,Galletas Cereales Salvado Bagley 169 Grs,Bagley,"$ 1.550,00",,,,,https://www.jumbo.com.ar/7790040136250?_q=7790040136250&map=ft
jumbo_ar,7790040137844,359215,Galletitas Vainilla Mana 408 Gr,Galletitas,"$ 3.150,00",,,,,https://www.jumbo.com.ar/7790040137844?_q=7790040137844&map=ft
jumbo_ar,7790040139015,350307,Galletitas Criollitas 499 Grs,Galletitas,"$ 3.000,00",,,,,https://www.jumbo.com.ar/7790040139015?_q=7790040139015&map=ft
jumbo_ar,7790040137837,359206,Galletitas Mana Vainilla 136g,Galletitas,"$ 1.250,00",,,,,https://www.jumbo.com.ar/7790040137837?_q=7790040137837&map=ft
jumbo_ar,7790040139091,382976,Galletitas Merengadas Frutilla 264g,Galletitas,"$ 4.300,00",,,,,https://www.jumbo.com.ar/7790040139091?_q=7790040139091&map=ft
jumbo_ar,7790040139183,3072080,Galletitas Chocolate Y Vainilla Polvorita 81 Gr,Galletitas,"$ 850,00",,,,,https://www.jumbo.com.ar/7790040139183?_q=7790040139183&map=ft
jumbo_ar,7790040139770,388352,Galletitas Melitas 159 Gr,Galletitas,"$ 1.400,00",,,,,https://www.jumbo.com.ar/7790040139770?_q=7790040139770&map=ft
jumbo_ar,7790040139893,386132,Galletitas Animales Vainilla Y Frutilla Formis 72 Gr,Galletitas,"$ 850,00",,,,,https://www.jumbo.com.ar/7790040139893?_q=7790040139893&map=ft
jumbo_ar,7790040139909,386125,Galletitas Formis Vainilla-chocolate 72g,Galletitas,"$ 850,00",,,,,https://www.jumbo.com.ar/7790040139909?_q=7790040139909&map=ft
jumbo_ar,7790040139916,386124,Galletitas Formis Chocolate-dulce De Leche 72g,Galletitas,"$ 850,00",,,,,https://www.jumbo.com.ar/7790040139916?_q=7790040139916&map=ft
jumbo_ar,7790040139930,386127,Galletitas Formis Vainilla-chocolate 102g,Galletitas,"$ 1.350,00",,,,,https://www.jumbo.com.ar/7790040139930?_q=7790040139930&map=ft
jumbo_ar,7790040139923,386128,Galletitas Formis Animales Vainilla-frutilla 102g,Galletitas,"$ 1.350,00",,,,,https://www.jumbo.com.ar/7790040139923?_q=7790040139923&map=ft
jumbo_ar,7790040140936,1367326,Galletitas Cereal Mix Avena Frutilla 150 Gr,Galletitas,"$ 1.750,00",,,,,https://www.jumbo.com.ar/7790040140936?_q=7790040140936&map=ft
jumbo_ar,7790040142480,410264,Cereales Formis Choco X145g,Cereales,"$ 2.200,00",,,,,https://www.jumbo.com.ar/7790040142480?_q=7790040142480&map=ft
jumbo_ar,7790040142503,410271,Cereales Formis Frutal X145g,Cereales,"$ 2.200,00",,,,,https://www.jumbo.com.ar/7790040142503?_q=7790040142503&map=ft
jumbo_ar,7790040142510,410270,Cereales Formis Frutal X245g,Cereales,"$ 3.300,00",,,,,https://www.jumbo.com.ar/7790040142510?_q=7790040142510&map=ft
jumbo_ar,7790040142985,406495,Galletitas Blanco Chocolinas 245 Gr,Galletitas,"$ 2.500,00",,,,,https://www.jumbo.com.ar/7790040142985?_q=7790040142985&map=ft
jumbo_ar,7790040143012,410265,Galletitas Media Tarde Sandwich x 535 Grs,Galletitas,"$ 2.950,00",,,,,https://www.jumbo.com.ar/7790040143012?_q=7790040143012&map=ft
jumbo_ar,7790040143005,410269,Galletitas Media Tarde Sandwich X321gr,Galletitas,"$ 2.200,00",,,,,https://www.jumbo.com.ar/7790040143005?_q=7790040143005&map=ft
jumbo_ar,7790040143227,412693,Galletitas Chocolinas X170g,Galletitas,"$ 1.950,00",,,,,https://www.jumbo.com.ar/7790040143227?_q=7790040143227&map=ft
jumbo_ar,7790040142992,406502,Galletitas Negro Chocolinas 258 Gr,Galletitas,"$ 2.500,00",,,,,https://www.jumbo.com.ar/7790040142992?_q=7790040142992&map=ft
jumbo_ar,7790040143234,412694,Galletitas Chocolinas X250g,Galletitas,"$ 2.354,00",,,,,https://www.jumbo.com.ar/7790040143234?_q=7790040143234&map=ft
jumbo_ar,7790040143241,412695,Galletitas Chocolinas X100g,Galletitas,"$ 1.100,00",,,,,https://www.jumbo.com.ar/7790040143241?_q=7790040143241&map=ft
jumbo_ar,7790040143265,1359962,Galletitas Rellenas 260g Coquitas,Galletitas,"$ 2.550,00",,,,,https://www.jumbo.com.ar/7790040143265?_q=7790040143265&map=ft
